V,T
43.7400,0.0760
43.7300,0.0760
43.7300,0.0770
43.7300,0.0770
43.7300,0.0780
43.7300,0.0790
43.7300,0.0790
43.7300,0.0810
43.7300,0.0820
43.7300,0.0830
43.7300,0.0830
43.7300,0.0840
43.7300,0.0850
43.7300,0.0870
43.7300,0.0870
43.7200,0.0880
43.7200,0.0890
43.7200,0.0900
43.7200,0.0900
43.7300,0.0920
43.7300,0.0930
43.7300,0.0940
43.7300,0.0950
43.7300,0.0960
43.7300,0.0980
43.7200,0.0980
43.7200,0.0990
43.7200,0.1000
43.7200,0.1010
43.7200,0.1030
43.7200,0.1040
43.7200,0.1050
43.7200,0.1060
43.7200,0.1060
43.7200,0.1070
43.7200,0.1090
43.7200,0.1100
43.7200,0.1120
43.7200,0.1140
43.7100,0.1150
43.7200,0.1160
43.7100,0.1170
43.7100,0.1200
43.7100,0.1210
43.7100,0.1230
43.7100,0.1260
43.7100,0.1270
43.7100,0.1280
43.7100,0.1310
43.7100,0.1320
43.7100,0.1340
43.7100,0.1370
43.7100,0.1390
43.7100,0.1400
43.7100,0.1430
43.7000,0.1440
43.7100,0.1450
43.7100,0.1470
43.7000,0.1480
43.7100,0.1480
43.7100,0.1490
43.7100,0.1500
43.7000,0.1500
43.7000,0.1510
43.7000,0.1510
43.7000,0.1510
43.7000,0.1530
43.7100,0.1530
43.7000,0.1530
43.7000,0.1540
43.7000,0.1540
43.7000,0.1540
43.7000,0.1550
43.7000,0.1560
43.7000,0.1580
43.7000,0.1590
43.7000,0.1600
43.7000,0.1610
43.7000,0.1620
43.7000,0.1640
43.6900,0.1640
43.6900,0.1650
43.7000,0.1660
43.7000,0.1680
43.6900,0.1700
43.6900,0.1710
43.6900,0.1720
43.7000,0.1730
43.6900,0.1750
43.6900,0.1760
43.6900,0.1780
43.6900,0.1790
43.6900,0.1820
43.6900,0.1840
43.6900,0.1870
43.6900,0.1900
43.6900,0.1930
43.6900,0.1970
43.6900,0.2000
43.6900,0.2030
43.6900,0.2060
43.6800,0.2090
43.6800,0.2120
43.6800,0.2150
43.6900,0.2190
43.6900,0.2220
43.6800,0.2270
43.6900,0.2310
43.6800,0.2340
43.6800,0.2380
43.6800,0.2420
43.6800,0.2450
43.6800,0.2500
43.6800,0.2540
43.6800,0.2580
43.6800,0.2600
43.6800,0.2650
43.6800,0.2670
43.6800,0.2710
43.6800,0.2740
43.6700,0.2760
43.6800,0.2800
43.6800,0.2820
43.6700,0.2840
43.6700,0.2880
43.6700,0.2910
43.6700,0.2930
43.6700,0.2950
43.6700,0.2980
43.6700,0.3020
43.6700,0.3050
43.6700,0.3090
43.6700,0.3110
43.6700,0.3140
43.6700,0.3160
43.6700,0.3170
43.6700,0.3200
43.6700,0.3220
43.6700,0.3250
43.6700,0.3280
43.6700,0.3310
43.6700,0.3350
43.6700,0.3380
43.6700,0.3410
43.6600,0.3420
43.6600,0.3430
43.6600,0.3430
43.6600,0.3440
43.6700,0.3460
43.6600,0.3470
43.6600,0.3480
43.6600,0.3500
43.6600,0.3520
43.6600,0.3530
43.6600,0.3540
43.6600,0.3540
43.6600,0.3550
43.6600,0.3550
43.6600,0.3580
43.6600,0.3590
43.6500,0.3630
43.6600,0.3650
43.6600,0.3680
43.6500,0.3710
43.6600,0.3750
43.6600,0.3790
43.6600,0.3830
43.6600,0.3880
43.6600,0.3940
43.6500,0.3980
43.6500,0.4020
43.6500,0.4050
43.6500,0.4090
43.6500,0.4140
43.6500,0.4190
43.6500,0.4240
43.6500,0.4290
43.6500,0.4350
43.6400,0.4380
43.6500,0.4430
43.6400,0.4470
43.6500,0.4490
43.6400,0.4510
43.6400,0.4540
43.6400,0.4580
43.6400,0.4620
43.6400,0.4650
43.6400,0.4710
43.6400,0.4760
43.6400,0.4820
43.6400,0.4880
43.6400,0.4970
43.6400,0.5050
43.6400,0.5120
43.6300,0.5190
43.6400,0.5270
43.6400,0.5360
43.6400,0.5430
43.6400,0.5510
43.6400,0.5540
43.6300,0.5590
43.6300,0.5650
43.6300,0.5730
43.6300,0.5790
43.6300,0.5850
43.6300,0.5910
43.6300,0.5970
43.6300,0.6020
43.6300,0.6070
43.6300,0.6110
43.6300,0.6140
43.6300,0.6170
43.6200,0.6200
43.6300,0.6230
43.6200,0.6260
43.6200,0.6300
43.6200,0.6350
43.6200,0.6410
43.6200,0.6460
43.6200,0.6510
43.6200,0.6560
43.6200,0.6610
43.6200,0.6650
43.6200,0.6700
43.6200,0.6740
43.6200,0.6790
43.6200,0.6830
43.6200,0.6850
43.6200,0.6870
43.6200,0.6910
43.6200,0.6940
43.6200,0.6960
43.6200,0.6980
43.6200,0.7010
43.6100,0.7020
43.6200,0.7050
43.6100,0.7080
43.6100,0.7120
43.6100,0.7170
43.6100,0.7220
43.6100,0.7280
43.6100,0.7330
43.6100,0.7370
43.6100,0.7450
43.6100,0.7500
43.6100,0.7560
43.6100,0.7610
43.6100,0.7640
43.6100,0.7690
43.6100,0.7770
43.6100,0.7840
43.6100,0.7910
43.6100,0.7990
43.6000,0.8060
43.6000,0.8120
43.6000,0.8160
43.6100,0.8180
43.6000,0.8180
43.6000,0.8180
43.6100,0.8180
43.6000,0.8170
43.6000,0.8160
43.6000,0.8140
43.6000,0.8140
43.6000,0.8160
43.6000,0.8160
43.6000,0.8180
43.6000,0.8220
43.5900,0.8250
43.6000,0.8290
43.6000,0.8330
43.6000,0.8360
43.6000,0.8420
43.6000,0.8490
43.5900,0.8560
43.6000,0.8630
43.6000,0.8710
43.5900,0.8770
43.6000,0.8830
43.5900,0.8880
43.5900,0.8900
43.5900,0.8940
43.5900,0.8990
43.5900,0.9050
43.5900,0.9100
43.5900,0.9150
43.5900,0.9220
43.5900,0.9300
43.5900,0.9390
43.5900,0.9490
43.5900,0.9600
43.5900,0.9730
43.5900,0.9880
43.5900,1.0040
43.5800,1.0210
43.5800,1.0350
43.5800,1.0500
43.5900,1.0670
43.5800,1.0830
43.5800,1.0950
43.5800,1.1070
43.5800,1.1210
43.5800,1.1330
43.5800,1.1470
43.5800,1.1580
43.5800,1.1680
43.5800,1.1780
43.5800,1.1890
43.5800,1.1980
43.5800,1.2060
43.5800,1.2110
43.5800,1.2150
43.5800,1.2200
43.5800,1.2260
43.5700,1.2310
43.5700,1.2320
43.5700,1.2340
43.5800,1.2360
43.5700,1.2340
43.5800,1.2310
43.5700,1.2260
43.5800,1.2200
43.5700,1.2140
43.5700,1.2060
43.5700,1.2030
43.5700,1.1990
43.5700,1.1900
43.5700,1.1820
43.5700,1.1750
43.5700,1.1700
43.5700,1.1620
43.5700,1.1550
43.5700,1.1470
43.5700,1.1330
43.5700,1.1180
43.5700,1.1090
43.5700,1.0960
43.5700,1.0840
43.5700,1.0770
43.5700,1.0670
43.5700,1.0610
43.5700,1.0570
43.5700,1.0550
43.5700,1.0510
43.5700,1.0500
43.5700,1.0530
43.5600,1.0550
43.5600,1.0550
43.5600,1.0590
43.5600,1.0620
43.5600,1.0650
43.5600,1.0670
43.5600,1.0730
43.5600,1.0790
43.5600,1.0870
43.5600,1.0980
43.5600,1.1090
43.5600,1.1180
43.5600,1.1280
43.5600,1.1370
43.5600,1.1480
43.5600,1.1590
43.5600,1.1750
43.5600,1.1900
43.5600,1.2060
43.5500,1.2230
43.5600,1.2390
43.5600,1.2540
43.5600,1.2700
43.5600,1.2870
43.5600,1.3000
43.5500,1.3160
43.5500,1.3310
43.5500,1.3440
43.5500,1.3580
43.5500,1.3740
43.5500,1.3870
43.5500,1.4020
43.5500,1.4160
43.5500,1.4270
43.5500,1.4350
43.5500,1.4430
43.5500,1.4510
43.5500,1.4550
43.5500,1.4600
43.5500,1.4650
43.5500,1.4680
43.5500,1.4710
43.5400,1.4750
43.5500,1.4790
43.5400,1.4840
43.5400,1.4870
43.5400,1.4920
43.5500,1.4960
43.5400,1.4990
43.5400,1.5030
43.5400,1.5080
43.5400,1.5100
43.5400,1.5160
43.5400,1.5210
43.5400,1.5270
43.5400,1.5340
43.5400,1.5430
43.5400,1.5530
43.5400,1.5650
43.5400,1.5760
43.5400,1.5890
43.5400,1.6020
43.5300,1.6180
43.5300,1.6310
43.5300,1.6420
43.5300,1.6540
43.5400,1.6670
43.5300,1.6780
43.5300,1.6870
43.5300,1.6940
43.5300,1.7010
43.5300,1.7120
43.5300,1.7220
43.5300,1.7280
43.5300,1.7330
43.5300,1.7350
43.5300,1.7350
43.5300,1.7350
43.5300,1.7310
43.5300,1.7260
43.5300,1.7200
43.5300,1.7130
43.5300,1.7050
43.5300,1.6920
43.5300,1.6850
43.5300,1.6780
43.5200,1.6700
43.5200,1.6630
43.5300,1.6590
43.5300,1.6590
43.5200,1.6610
43.5200,1.6650
43.5200,1.6730
43.5200,1.6780
43.5200,1.6840
43.5200,1.6920
43.5200,1.7020
43.5200,1.7120
43.5200,1.7230
43.5200,1.7340
43.5200,1.7420
43.5200,1.7520
43.5200,1.7610
43.5200,1.7680
43.5200,1.7740
43.5100,1.7850
43.5200,1.7970
43.5200,1.8110
43.5100,1.8230
43.5200,1.8350
43.5200,1.8440
43.5100,1.8490
43.5100,1.8530
43.5100,1.8530
43.5100,1.8530
43.5100,1.8530
43.5100,1.8550
43.5100,1.8550
43.5100,1.8530
43.5100,1.8500
43.5100,1.8490
43.5100,1.8420
43.5100,1.8350
43.5100,1.8250
43.5100,1.8140
43.5100,1.8020
43.5100,1.7940
43.5100,1.7840
43.5100,1.7750
43.5000,1.7720
43.5000,1.7720
43.5000,1.7780
43.5000,1.7810
43.5000,1.7900
43.5000,1.7950
43.5000,1.7970
43.5000,1.8010
43.5000,1.8050
43.5000,1.8080
43.5000,1.8080
43.5000,1.8060
43.5000,1.8060
43.5000,1.8070
43.5000,1.8080
43.5000,1.8070
43.5000,1.8060
43.5000,1.8060
43.5000,1.8030
43.4900,1.8050
43.4900,1.8080
43.4900,1.8160
43.5000,1.8220
43.4900,1.8290
43.4900,1.8380
43.4900,1.8450
43.4900,1.8550
43.4900,1.8630
43.4900,1.8740
43.4900,1.8830
43.4900,1.8900
43.4900,1.9000
43.4900,1.9080
43.4900,1.9160
43.4900,1.9190
43.4900,1.9190
43.4900,1.9210
43.4900,1.9220
43.4800,1.9240
43.4800,1.9270
43.4900,1.9320
43.4800,1.9350
43.4800,1.9410
43.4800,1.9490
43.4800,1.9560
43.4800,1.9610
43.4800,1.9680
43.4800,1.9740
43.4800,1.9800
43.4800,1.9870
43.4800,1.9890
43.4800,1.9910
43.4800,1.9940
43.4800,1.9940
43.4800,1.9910
43.4700,1.9890
43.4700,1.9870
43.4700,1.9820
43.4700,1.9740
43.4700,1.9670
43.4700,1.9610
43.4700,1.9560
43.4700,1.9560
43.4700,1.9570
43.4700,1.9600
43.4700,1.9660
43.4700,1.9710
43.4700,1.9730
43.4700,1.9780
43.4700,1.9890
43.4700,1.9980
43.4700,2.0090
43.4700,2.0170
43.4700,2.0220
43.4700,2.0240
43.4700,2.0270
43.4700,2.0320
43.4700,2.0350
43.4600,2.0380
43.4700,2.0420
43.4600,2.0460
43.4700,2.0490
43.4600,2.0550
43.4600,2.0610
43.4600,2.0670
43.4600,2.0720
43.4600,2.0760
43.4600,2.0790
43.4600,2.0840
43.4600,2.0850
43.4600,2.0890
43.4600,2.0920
43.4500,2.0900
43.4500,2.0900
43.4500,2.0890
43.4500,2.0940
43.4600,2.0960
43.4600,2.1030
43.4500,2.1090
43.4500,2.1120
43.4500,2.1180
43.4500,2.1230
43.4500,2.1260
43.4500,2.1250
43.4500,2.1220
43.4500,2.1180
43.4500,2.1170
43.4500,2.1160
43.4500,2.1200
43.4400,2.1220
43.4500,2.1270
43.4400,2.1310
43.4500,2.1360
43.4500,2.1360
43.4400,2.1370
43.4500,2.1360
43.4400,2.1320
43.4400,2.1290
43.4400,2.1260
43.4400,2.1200
43.4400,2.1150
43.4400,2.1090
43.4400,2.1060
43.4400,2.1090
43.4400,2.1120
43.4400,2.1170
43.4400,2.1230
43.4400,2.1270
43.4400,2.1330
43.4400,2.1380
43.4400,2.1440
43.4400,2.1510
43.4300,2.1600
43.4300,2.1670
43.4300,2.1750
43.4400,2.1840
43.4300,2.1950
43.4300,2.2060
43.4300,2.2200
43.4400,2.2270
43.4300,2.2320
43.4300,2.2370
43.4300,2.2380
43.4300,2.2380
43.4300,2.2360
43.4300,2.2320
43.4300,2.2280
43.4300,2.2270
43.4300,2.2280
43.4300,2.2280
43.4300,2.2300
43.4300,2.2300
43.4200,2.2280
43.4200,2.2280
43.4200,2.2280
43.4200,2.2260
43.4300,2.2210
43.4200,2.2190
43.4200,2.2160
43.4200,2.2110
43.4200,2.2080
43.4200,2.2060
43.4200,2.2080
43.4200,2.2090
43.4200,2.2120
43.4200,2.2140
43.4200,2.2190
43.4200,2.2230
43.4100,2.2280
43.4200,2.2330
43.4100,2.2410
43.4100,2.2440
43.4100,2.2490
43.4100,2.2520
43.4100,2.2520
43.4100,2.2550
43.4100,2.2560
43.4100,2.2590
43.4100,2.2650
43.4100,2.2670
43.4100,2.2710
43.4100,2.2760
43.4100,2.2800
43.4000,2.2820
43.4100,2.2830
43.4100,2.2840
43.4100,2.2840
43.4000,2.2840
43.4000,2.2840
43.4000,2.2840
43.4000,2.2820
43.4000,2.2770
43.4000,2.2700
43.4000,2.2600
43.4000,2.2490
43.4000,2.2410
43.4000,2.2330
43.4000,2.2320
43.4000,2.2360
43.4000,2.2420
43.4000,2.2500
43.4000,2.2610
43.3900,2.2720
43.3900,2.2830
43.4000,2.2940
43.4000,2.3080
43.3900,2.3210
43.3900,2.3320
43.3900,2.3420
43.3900,2.3520
43.3900,2.3580
43.3900,2.3600
43.3900,2.3640
43.3900,2.3640
43.3900,2.3630
43.3900,2.3610
43.3900,2.3600
43.3900,2.3630
43.3900,2.3660
43.3900,2.3650
43.3900,2.3640
43.3900,2.3640
43.3800,2.3610
43.3800,2.3600
43.3800,2.3550
43.3900,2.3520
43.3800,2.3520
43.3800,2.3530
43.3800,2.3580
43.3800,2.3610
43.3800,2.3640
43.3800,2.3660
43.3800,2.3660
43.3800,2.3660
43.3800,2.3610
43.3800,2.3580
43.3800,2.3550
43.3800,2.3520
43.3800,2.3430
43.3800,2.3310
43.3800,2.3220
43.3700,2.3130
43.3800,2.3000
43.3800,2.2880
43.3800,2.2780
43.3800,2.2670
43.3700,2.2550
43.3700,2.2450
43.3700,2.2410
43.3700,2.2330
43.3700,2.2250
43.3700,2.2170
43.3700,2.2120
43.3700,2.2080
43.3700,2.2010
43.3700,2.1990
43.3700,2.1950
43.3700,2.1920
43.3700,2.1880
43.3700,2.1860
43.3700,2.1870
43.3700,2.1860
43.3700,2.1840
43.3700,2.1860
43.3600,2.1870
43.3700,2.1920
43.3700,2.1970
43.3700,2.2040
43.3700,2.2060
43.3700,2.2140
43.3700,2.2230
43.3700,2.2340
43.3700,2.2470
43.3600,2.2640
43.3600,2.2760
43.3600,2.2880
43.3600,2.2980
43.3600,2.3050
43.3600,2.3140
43.3600,2.3200
43.3600,2.3240
43.3600,2.3260
43.3600,2.3280
43.3600,2.3280
43.3600,2.3350
43.3600,2.3430
43.3600,2.3550
43.3600,2.3690
43.3600,2.3800
43.3600,2.3910
43.3600,2.4050
43.3600,2.4160
43.3500,2.4250
43.3500,2.4300
43.3500,2.4370
43.3500,2.4430
43.3500,2.4510
43.3600,2.4620
43.3500,2.4700
43.3500,2.4790
43.3500,2.4860
43.3500,2.4950
43.3600,2.5020
43.3500,2.5080
43.3500,2.5150
43.3500,2.5160
43.3500,2.5180
43.3500,2.5150
43.3500,2.5100
43.3500,2.5070
43.3500,2.5050
43.3500,2.5030
43.3400,2.5020
43.3500,2.5030
43.3500,2.5030
43.3500,2.5030
43.3500,2.5020
43.3500,2.4990
43.3400,2.4960
43.3400,2.4900
43.3400,2.4850
43.3400,2.4810
43.3400,2.4800
43.3400,2.4810
43.3400,2.4840
43.3400,2.4860
43.3400,2.4910
43.3400,2.5010
43.3400,2.5050
43.3400,2.5100
43.3400,2.5140
43.3400,2.5150
43.3400,2.5190
43.3400,2.5210
43.3300,2.5250
43.3400,2.5270
43.3400,2.5250
43.3300,2.5230
43.3300,2.5200
43.3300,2.5150
43.3300,2.5100
43.3300,2.5100
43.3300,2.5120
43.3300,2.5150
43.3300,2.5190
43.3300,2.5210
43.3300,2.5230
43.3300,2.5250
43.3300,2.5290
43.3300,2.5350
43.3300,2.5380
43.3300,2.5410
43.3300,2.5470
43.3300,2.5470
43.3300,2.5480
43.3200,2.5480
43.3200,2.5470
43.3200,2.5430
43.3200,2.5410
43.3200,2.5380
43.3200,2.5370
43.3300,2.5380
43.3200,2.5410
43.3200,2.5480
43.3200,2.5540
43.3200,2.5570
43.3100,2.5560
43.3200,2.5590
43.3200,2.5630
43.3200,2.5640
43.3100,2.5600
43.3200,2.5570
43.3200,2.5570
43.3200,2.5540
43.3100,2.5510
43.3100,2.5490
43.3100,2.5430
43.3100,2.5410
43.3200,2.5400
43.3200,2.5340
43.3100,2.5300
43.3100,2.5290
43.3100,2.5260
43.3100,2.5240
43.3100,2.5180
43.3100,2.5120
43.3100,2.5120
43.3100,2.5140
43.3100,2.5140
43.3100,2.5150
43.3100,2.5190
43.3100,2.5240
43.3100,2.5270
43.3100,2.5300
43.3100,2.5270
43.3100,2.5310
43.3100,2.5340
43.3100,2.5320
43.3000,2.5350
43.3100,2.5380
43.3000,2.5410
43.3100,2.5480
43.3000,2.5520
43.3000,2.5510
43.3000,2.5540
43.3000,2.5580
43.3000,2.5600
43.3000,2.5680
43.3000,2.5710
43.3000,2.5730
43.3000,2.5750
43.3000,2.5760
43.3000,2.5780
43.3000,2.5840
43.3000,2.5840
43.3000,2.5860
43.2900,2.5890
43.2900,2.5850
43.2900,2.5870
43.3000,2.5900
43.2900,2.5890
43.2900,2.5910
43.3000,2.5930
43.2900,2.5950
43.2900,2.5980
43.2900,2.6000
43.2900,2.6020
43.2900,2.6080
43.2900,2.6110
43.2900,2.6110
43.2900,2.6090
43.2900,2.6030
43.2900,2.6000
43.2900,2.5930
43.2900,2.5900
43.2900,2.5860
43.2900,2.5890
43.2800,2.5910
43.2900,2.5950
43.2900,2.5910
43.2800,2.5900
43.2800,2.5930
43.2800,2.5970
43.2800,2.5980
43.2800,2.6020
43.2800,2.6010
43.2800,2.6020
43.2800,2.6070
43.2800,2.6060
43.2800,2.6080
43.2800,2.6120
43.2800,2.6140
43.2800,2.6140
43.2800,2.6150
43.2800,2.6190
43.2800,2.6250
43.2800,2.6290
43.2800,2.6300
43.2800,2.6260
43.2800,2.6200
43.2800,2.6150
43.2700,2.6110
43.2700,2.6130
43.2700,2.6170
43.2700,2.6150
43.2700,2.6130
43.2700,2.6110
43.2700,2.6120
43.2700,2.6140
43.2700,2.6180
43.2700,2.6200
43.2700,2.6210
43.2700,2.6250
43.2700,2.6280
43.2700,2.6280
43.2700,2.6280
43.2700,2.6320
43.2600,2.6350
43.2600,2.6360
43.2600,2.6350
43.2600,2.6350
43.2700,2.6340
43.2600,2.6280
43.2600,2.6290
43.2600,2.6320
43.2700,2.6310
43.2600,2.6350
43.2600,2.6360
43.2600,2.6390
43.2600,2.6400
43.2600,2.6410
43.2600,2.6460
43.2600,2.6520
43.2600,2.6580
43.2600,2.6640
43.2600,2.6720
43.2600,2.6720
43.2600,2.6690
43.2600,2.6690
43.2600,2.6720
43.2600,2.6730
43.2600,2.6740
43.2600,2.6740
43.2600,2.6720
43.2500,2.6650
43.2600,2.6610
43.2500,2.6610
43.2500,2.6620
43.2600,2.6640
43.2600,2.6640
43.2500,2.6610
43.2500,2.6560
43.2500,2.6530
43.2500,2.6510
43.2500,2.6460
43.2500,2.6400
43.2500,2.6400
43.2500,2.6460
43.2500,2.6500
43.2500,2.6510
43.2500,2.6540
43.2500,2.6560
43.2500,2.6540
43.2500,2.6570
43.2500,2.6590
43.2500,2.6610
43.2400,2.6620
43.2500,2.6650
43.2500,2.6720
43.2400,2.6810
43.2500,2.6900
43.2500,2.6950
43.2400,2.6980
43.2400,2.7030
43.2400,2.7060
43.2400,2.7030
43.2400,2.7020
43.2400,2.7020
43.2400,2.7020
43.2400,2.7000
43.2400,2.6970
43.2400,2.6960
43.2400,2.6980
43.2400,2.7020
43.2400,2.7010
43.2400,2.7010
43.2300,2.7030
43.2300,2.7050
43.2400,2.7060
43.2400,2.7060
43.2400,2.7060
43.2300,2.7090
43.2300,2.7070
43.2300,2.7030
43.2300,2.7030
43.2300,2.7080
43.2300,2.7120
43.2300,2.7140
43.2300,2.7130
43.2300,2.7140
43.2300,2.7140
43.2300,2.7140
43.2300,2.7130
43.2300,2.7140
43.2300,2.7190
43.2300,2.7230
43.2300,2.7220
43.2200,2.7190
43.2200,2.7190
43.2300,2.7190
43.2300,2.7200
43.2200,2.7220
43.2200,2.7250
43.2200,2.7300
43.2300,2.7310
43.2200,2.7310
43.2200,2.7290
43.2200,2.7260
43.2200,2.7240
43.2200,2.7240
43.2200,2.7240
43.2200,2.7230
43.2200,2.7200
43.2200,2.7170
43.2200,2.7140
43.2200,2.7110
43.2200,2.7080
43.2100,2.7020
43.2200,2.6980
43.2200,2.7000
43.2200,2.7010
43.2100,2.7020
43.2100,2.7010
43.2100,2.7000
43.2100,2.7000
43.2100,2.7020
43.2100,2.6980
43.2100,2.6940
43.2100,2.6920
43.2100,2.6900
43.2100,2.6940
43.2100,2.7000
43.2100,2.7010
43.2100,2.7020
43.2100,2.7070
43.2100,2.7060
43.2100,2.7080
43.2100,2.7140
43.2100,2.7160
43.2100,2.7170
43.2100,2.7140
43.2000,2.7120
43.2000,2.7120
43.2000,2.7140
43.2000,2.7190
43.2000,2.7180
43.2000,2.7180
43.2000,2.7200
43.2000,2.7220
43.2000,2.7280
43.2000,2.7330
43.2000,2.7330
43.2000,2.7330
43.2000,2.7300
43.2000,2.7290
43.2000,2.7330
43.2000,2.7330
43.1900,2.7330
43.2000,2.7310
43.2000,2.7290
43.2000,2.7250
43.1900,2.7190
43.1900,2.7130
43.1900,2.7080
43.1900,2.7030
43.1900,2.7000
43.1900,2.6950
43.1900,2.6920
43.1900,2.6900
43.1900,2.6860
43.1900,2.6830
43.1800,2.6800
43.1900,2.6790
43.1900,2.6790
43.1900,2.6800
43.1900,2.6840
43.1900,2.6870
43.1900,2.6890
43.1900,2.6890
43.1900,2.6900
43.1800,2.6960
43.1800,2.7010
43.1800,2.7030
43.1800,2.7050
43.1800,2.7030
43.1800,2.7050
43.1800,2.7080
43.1800,2.7120
43.1800,2.7170
43.1800,2.7190
43.1800,2.7180
43.1800,2.7180
43.1800,2.7230
43.1800,2.7290
43.1700,2.7350
43.1800,2.7370
43.1700,2.7390
43.1800,2.7400
43.1800,2.7410
43.1800,2.7410
43.1700,2.7460
43.1700,2.7530
43.1700,2.7560
43.1700,2.7570
43.1600,2.7580
43.1600,2.7620
43.1700,2.7660
43.1700,2.7660
43.1800,2.7670
43.1800,2.7680
43.1900,2.7680
43.1600,2.7690
43.1600,2.7640
43.1600,2.7630
43.1700,2.7630
43.1700,2.7620
43.1700,2.7660
43.1600,2.7700
43.1600,2.7690
43.1600,2.7680
43.1600,2.7640
43.1700,2.7630
43.1600,2.7630
43.1600,2.7570
43.1700,2.7520
43.1700,2.7500
43.1600,2.7520
43.1600,2.7550
43.1600,2.7580
43.1600,2.7580
43.1600,2.7620
43.1600,2.7640
43.1600,2.7640
43.1600,2.7640
43.1600,2.7670
43.1600,2.7670
43.1600,2.7660
43.1600,2.7630
43.1600,2.7620
43.1600,2.7630
43.1600,2.7670
43.1600,2.7690
43.1600,2.7700
43.1600,2.7700
43.1600,2.7750
43.1500,2.7780
43.1500,2.7770
43.1500,2.7790
43.1500,2.7770
43.1500,2.7750
43.1500,2.7740
43.1500,2.7690
43.1500,2.7690
43.1500,2.7700
43.1500,2.7720
43.1500,2.7770
43.1500,2.7780
43.1500,2.7790
43.1500,2.7840
43.1500,2.7810
43.1500,2.7750
43.1500,2.7750
43.1500,2.7740
43.1500,2.7730
43.1500,2.7720
43.1500,2.7720
43.1500,2.7770
43.1400,2.7780
43.1400,2.7800
43.1400,2.7810
43.1500,2.7800
43.1400,2.7830
43.1400,2.7880
43.1400,2.7900
43.1400,2.7940
43.1500,2.7920
43.1400,2.7890
43.1400,2.7890
43.1400,2.7900
43.1400,2.7920
43.1400,2.7940
43.1400,2.7940
43.1400,2.7960
43.1400,2.7970
43.1400,2.8000
43.1400,2.8020
43.1400,2.8030
43.1400,2.8030
43.1400,2.8060
43.1400,2.8070
43.1400,2.8070
43.1300,2.8080
43.1400,2.8050
43.1300,2.8000
43.1300,2.8000
43.1300,2.8020
43.1300,2.8050
43.1300,2.8050
43.1300,2.8030
43.1300,2.8020
43.1300,2.8000
43.1300,2.8000
43.1300,2.8020
43.1300,2.8030
43.1300,2.8050
43.1300,2.8070
43.1300,2.8070
43.1300,2.8050
43.1300,2.8070
43.1300,2.8080
43.1300,2.8120
43.1300,2.8130
43.1300,2.8180
43.1200,2.8210
43.1300,2.8230
43.1300,2.8220
43.1300,2.8190
43.1300,2.8180
43.1200,2.8180
43.1200,2.8170
43.1200,2.8230
43.1200,2.8250
43.1200,2.8270
43.1200,2.8250
43.1200,2.8270
43.1200,2.8320
43.1200,2.8360
43.1200,2.8400
43.1200,2.8400
43.1200,2.8380
43.1200,2.8380
43.1200,2.8340
43.1200,2.8280
43.1200,2.8250
43.1200,2.8270
43.1200,2.8250
43.1100,2.8270
43.1100,2.8280
43.1100,2.8320
43.1100,2.8290
43.1100,2.8280
43.1100,2.8290
43.1100,2.8350
43.1100,2.8330
43.1100,2.8330
43.1100,2.8320
43.1100,2.8270
43.1100,2.8250
43.1100,2.8220
43.1100,2.8220
43.1100,2.8210
43.1100,2.8160
43.1100,2.8160
43.1100,2.8170
43.1100,2.8190
43.1100,2.8180
43.1100,2.8170
43.1000,2.8170
43.1100,2.8170
43.1000,2.8170
43.1000,2.8180
43.1000,2.8190
43.1000,2.8210
43.1000,2.8230
43.1000,2.8230
43.1000,2.8250
43.1000,2.8240
43.1000,2.8270
43.1000,2.8270
43.1000,2.8300
43.1000,2.8320
43.1000,2.8330
43.1000,2.8330
43.1000,2.8320
43.1000,2.8300
43.0900,2.8320
43.1000,2.8320
43.0900,2.8340
43.1000,2.8380
43.0900,2.8390
43.0900,2.8390
43.0900,2.8390
43.0900,2.8380
43.0900,2.8340
43.0900,2.8320
43.0900,2.8300
43.0900,2.8300
43.0900,2.8330
43.0900,2.8300
43.0900,2.8290
43.0900,2.8320
43.0900,2.8340
43.0900,2.8330
43.0900,2.8330
43.0900,2.8330
43.0900,2.8340
43.0900,2.8350
43.0900,2.8410
43.0900,2.8440
43.0900,2.8450
43.0900,2.8450
43.0800,2.8450
43.0800,2.8440
43.0900,2.8440
43.0900,2.8450
43.0900,2.8450
43.0800,2.8420
43.0800,2.8420
43.0800,2.8440
43.0800,2.8450
43.0800,2.8450
43.0800,2.8440
43.0800,2.8420
43.0800,2.8420
43.0800,2.8420
43.0800,2.8450
43.0800,2.8440
43.0700,2.8450
43.0700,2.8410
43.0800,2.8400
43.0800,2.8410
43.0700,2.8410
43.0800,2.8400
43.0700,2.8400
43.0700,2.8410
43.0700,2.8450
43.0700,2.8510
43.0700,2.8520
43.0700,2.8530
43.0700,2.8530
43.0700,2.8530
43.0700,2.8550
43.0700,2.8550
43.0700,2.8560
43.0700,2.8570
43.0700,2.8550
43.0700,2.8530
43.0700,2.8530
43.0700,2.8510
43.0700,2.8520
43.0700,2.8560
43.0700,2.8520
43.0600,2.8530
43.0600,2.8550
43.0600,2.8560
43.0600,2.8580
43.0600,2.8580
43.0600,2.8570
43.0600,2.8550
43.0600,2.8560
43.0600,2.8570
43.0600,2.8570
43.0600,2.8530
43.0600,2.8560
